통제군,처치군,이벤트 시점,증가&감소여부,퍼센트
오남,옥수,202310,증가,9.68
오남,옥수,202311,증가,25.2
오남,옥수,202312,증가,22.28
오남,옥수,202401,증가,11.82
오남,옥수,202402,증가,6.82
오남,옥수,202403,증가,0.64
오남,옥수,202404,감소,8.69
오남,옥수,202405,감소,1.95
오남,옥수,202406,증가,1.82
오남,옥수,202407,감소,1.19
왕십리,옥수,202306,증가,16.48
왕십리,옥수,202307,증가,14.35
왕십리,옥수,202308,증가,13.04
왕십리,옥수,202309,증가,13.34
왕십리,옥수,202310,증가,11.75
왕십리,옥수,202311,증가,10.79
왕십리,옥수,202312,증가,11.31
왕십리,옥수,202401,증가,10.45
왕십리,옥수,202402,증가,11.16
왕십리,옥수,202403,증가,10.97
왕십리,옥수,202404,증가,8.19
왕십리,옥수,202405,증가,8.59
왕십리,옥수,202406,증가,8.41
왕십리,옥수,202407,증가,9.88
자양,옥수,202402,증가,8.26
자양,옥수,202403,증가,8.6
자양,옥수,202404,증가,1.72
자양,옥수,202405,증가,1.31
자양,옥수,202406,감소,0.54
자양,옥수,202407,감소,5.58
장한평자동차,옥수,202306,감소,9.69
장한평자동차,옥수,202307,감소,12.1
장한평자동차,옥수,202308,감소,15.09
장한평자동차,옥수,202309,감소,14.51
장한평자동차,옥수,202310,감소,16.33
장한평자동차,옥수,202311,감소,17.4
장한평자동차,옥수,202312,감소,16.92
장한평자동차,옥수,202401,감소,17.04
장한평자동차,옥수,202402,감소,15.06
장한평자동차,옥수,202403,감소,15.83
장한평자동차,옥수,202404,감소,20.8
장한평자동차,옥수,202405,감소,22.26
장한평자동차,옥수,202406,감소,25.67
장한평자동차,옥수,202407,감소,27.97
풍산지구,옥수,202306,증가,15.02
풍산지구,옥수,202307,증가,10.47
풍산지구,옥수,202308,증가,10.34
풍산지구,옥수,202309,증가,11.16
풍산지구,옥수,202310,증가,7.88
풍산지구,옥수,202311,증가,5.64
풍산지구,옥수,202312,증가,6.58
풍산지구,옥수,202401,증가,7.88
풍산지구,옥수,202402,증가,9.54
풍산지구,옥수,202403,증가,7
풍산지구,옥수,202404,증가,4.46
풍산지구,옥수,202405,증가,5.47
풍산지구,옥수,202406,증가,5.6
풍산지구,옥수,202407,증가,4.73
한양대,옥수,202306,증가,32.19
한양대,옥수,202307,증가,31.32
한양대,옥수,202308,증가,21.39
한양대,옥수,202311,증가,15.56
한양대,옥수,202312,증가,21.73
한양대,옥수,202401,증가,24.01
한양대,옥수,202402,증가,21.47
한양대,옥수,202403,증가,18.49
한양대,옥수,202404,증가,20.94
한양대,옥수,202405,증가,25.08
한양대,옥수,202406,증가,29.32
한양대,옥수,202407,증가,31.83
행당,옥수,202306,증가,14.68
행당,옥수,202307,증가,11.86
행당,옥수,202308,증가,10.41
행당,옥수,202309,증가,10.03
행당,옥수,202310,증가,9.23
행당,옥수,202311,증가,8.65
행당,옥수,202312,증가,10.98
행당,옥수,202401,증가,10.17
행당,옥수,202402,증가,10.31
행당,옥수,202403,증가,9.21
행당,옥수,202404,증가,4.53
행당,옥수,202405,증가,3.87
행당,옥수,202406,증가,2.52
행당,옥수,202407,증가,2.47
화양시장,옥수,202306,증가,26.36
화양시장,옥수,202307,증가,30.66
화양시장,옥수,202308,증가,28.23
화양시장,옥수,202309,증가,30.81
화양시장,옥수,202310,증가,28.1
화양시장,옥수,202311,증가,26.88
화양시장,옥수,202312,증가,27.93
화양시장,옥수,202401,증가,29.57
화양시장,옥수,202402,증가,28.2
화양시장,옥수,202403,증가,23.83
화양시장,옥수,202404,증가,19.17
화양시장,옥수,202405,증가,17.62
화양시장,옥수,202406,증가,12.37
화양시장,옥수,202407,증가,12.96
건대입구,왕십리,202306,감소,25.95
건대입구,왕십리,202307,감소,26.39
건대입구,왕십리,202308,감소,29.86
건대입구,왕십리,202309,감소,34.3
건대입구,왕십리,202310,감소,38.21
건대입구,왕십리,202311,감소,41.61
건대입구,왕십리,202312,감소,45.8
건대입구,왕십리,202401,감소,49.35
건대입구,왕십리,202402,감소,37.13
건대입구,왕십리,202403,감소,31.86
건대입구,왕십리,202404,감소,28.46
건대입구,왕십리,202405,감소,26.26
건대입구,왕십리,202406,감소,25.1
건대입구,왕십리,202407,감소,23.75
금남시장,왕십리,202306,감소,0.95
금남시장,왕십리,202307,증가,0.95
금남시장,왕십리,202308,감소,0.02
금남시장,왕십리,202309,증가,0.1
금남시장,왕십리,202310,증가,1.95
금남시장,왕십리,202311,증가,2.62
금남시장,왕십리,202312,증가,2.3
금남시장,왕십리,202401,증가,2.41
금남시장,왕십리,202402,증가,1.1
금남시장,왕십리,202403,증가,1.5
금남시장,왕십리,202404,증가,0.58
금남시장,왕십리,202405,증가,0.38
금남시장,왕십리,202406,증가,0.15
금남시장,왕십리,202407,감소,0.44
답십리,왕십리,202306,감소,8.94
답십리,왕십리,202307,감소,8.2
답십리,왕십리,202308,감소,9.31
답십리,왕십리,202309,감소,9.68
답십리,왕십리,202310,감소,9.92
답십리,왕십리,202311,감소,7.56
답십리,왕십리,202312,감소,7.07
답십리,왕십리,202401,감소,5.61
답십리,왕십리,202402,감소,5.06
답십리,왕십리,202403,감소,3.28
답십리,왕십리,202404,감소,2.02
답십리,왕십리,202405,감소,1.15
답십리,왕십리,202406,감소,0.49
답십리,왕십리,202407,감소,0.48
동대문역사문화공원역,왕십리,202306,감소,4.03
동대문역사문화공원역,왕십리,202307,감소,2.5
동대문역사문화공원역,왕십리,202308,감소,2.97
동대문역사문화공원역,왕십리,202309,감소,3.15
동대문역사문화공원역,왕십리,202310,감소,4.42
동대문역사문화공원역,왕십리,202311,감소,2.79
동대문역사문화공원역,왕십리,202312,감소,2.59
동대문역사문화공원역,왕십리,202401,감소,3.37
동대문역사문화공원역,왕십리,202402,감소,3.8
동대문역사문화공원역,왕십리,202403,감소,4.62
동대문역사문화공원역,왕십리,202404,감소,6.89
동대문역사문화공원역,왕십리,202405,감소,6.92
동대문역사문화공원역,왕십리,202406,감소,7.73
동대문역사문화공원역,왕십리,202407,감소,9.66
뚝섬,왕십리,202306,증가,6.95
뚝섬,왕십리,202307,증가,7.25
뚝섬,왕십리,202308,증가,3.3
뚝섬,왕십리,202309,증가,1.9
뚝섬,왕십리,202310,증가,1.17
뚝섬,왕십리,202311,증가,2.2
뚝섬,왕십리,202312,증가,3.34
뚝섬,왕십리,202401,증가,3.46
뚝섬,왕십리,202402,증가,2.76
뚝섬,왕십리,202403,증가,2.46
뚝섬,왕십리,202404,증가,2.53
뚝섬,왕십리,202405,증가,7.2
뚝섬,왕십리,202406,증가,6.9
뚝섬,왕십리,202407,증가,6.69
마장동,왕십리,202310,증가,19
마장동,왕십리,202311,증가,20.66
마장동,왕십리,202312,증가,17.71
마장동,왕십리,202401,증가,18.54
마장동,왕십리,202402,증가,19.34
마장동,왕십리,202403,증가,22.8
마장동,왕십리,202404,증가,21
미아사거리,왕십리,202403,감소,4.75
미아사거리,왕십리,202404,감소,8.9
미아사거리,왕십리,202405,감소,7.08
미아사거리,왕십리,202406,감소,6.79
미아사거리,왕십리,202407,감소,8.35
방배역,왕십리,202306,감소,5.22
방배역,왕십리,202307,감소,5.02
방배역,왕십리,202308,감소,5.75
방배역,왕십리,202309,감소,5.45
방배역,왕십리,202310,감소,5.5
방배역,왕십리,202311,감소,3.96
방배역,왕십리,202312,감소,3.74
방배역,왕십리,202401,감소,5.12
방배역,왕십리,202402,감소,6.19
방배역,왕십리,202403,감소,7.18
방배역,왕십리,202404,감소,7.49
방배역,왕십리,202405,감소,6.13
방배역,왕십리,202406,감소,4.89
방배역,왕십리,202407,감소,5.34
서면역,왕십리,202306,증가,83.76
서면역,왕십리,202307,증가,79.87
서면역,왕십리,202308,증가,78.97
서면역,왕십리,202309,증가,77.48
서면역,왕십리,202310,증가,60.46
서면역,왕십리,202311,증가,61.21
서면역,왕십리,202312,증가,69.53
서면역,왕십리,202401,증가,81.58
서면역,왕십리,202402,증가,94.6
서면역,왕십리,202403,증가,109.66
서면역,왕십리,202404,증가,120.18
서면역,왕십리,202405,증가,127.48
서면역,왕십리,202406,증가,131.37
서면역,왕십리,202407,증가,137.16
성수,왕십리,202306,증가,1.53
성수,왕십리,202307,증가,1.69
성수,왕십리,202308,증가,0.1
성수,왕십리,202309,감소,1.74
성수,왕십리,202310,감소,2.51
성수,왕십리,202311,감소,2.01
성수,왕십리,202312,감소,2.04
성수,왕십리,202401,감소,0.86
성수,왕십리,202402,감소,1.27
성수,왕십리,202403,감소,1.68
성수,왕십리,202404,감소,2.87
성수,왕십리,202405,감소,2.45
성수,왕십리,202406,감소,3.48
성수,왕십리,202407,감소,5.04
신금호,왕십리,202306,증가,4.66
신금호,왕십리,202307,증가,6.28
신금호,왕십리,202308,증가,6.54
신금호,왕십리,202309,증가,6.66
신금호,왕십리,202310,증가,6.18
신금호,왕십리,202311,증가,6.67
신금호,왕십리,202312,증가,6.12
신금호,왕십리,202401,증가,6.27
신금호,왕십리,202402,증가,6.37
신금호,왕십리,202403,증가,4.37
신금호,왕십리,202404,증가,3.74
신금호,왕십리,202405,증가,5.24
신금호,왕십리,202406,증가,6.5
신금호,왕십리,202407,증가,5.86
압구정로데오,왕십리,202306,감소,5.86
압구정로데오,왕십리,202307,감소,6.1
압구정로데오,왕십리,202308,감소,6.94
압구정로데오,왕십리,202309,감소,6.59
압구정로데오,왕십리,202310,감소,7.12
압구정로데오,왕십리,202311,감소,5.59
압구정로데오,왕십리,202312,감소,6.01
압구정로데오,왕십리,202401,감소,6.45
압구정로데오,왕십리,202402,감소,6.27
압구정로데오,왕십리,202403,감소,6.57
압구정로데오,왕십리,202404,감소,8.04
압구정로데오,왕십리,202405,감소,8.01
압구정로데오,왕십리,202406,감소,8.41
압구정로데오,왕십리,202407,감소,9.74
오남,왕십리,202310,증가,10.27
오남,왕십리,202311,증가,24.73
오남,왕십리,202312,증가,18.2
오남,왕십리,202401,증가,8.53
오남,왕십리,202402,증가,1.48
오남,왕십리,202403,감소,4.82
오남,왕십리,202404,감소,10.5
오남,왕십리,202405,감소,4.77
오남,왕십리,202406,감소,1.13
오남,왕십리,202407,감소,6.18
옥수,왕십리,202306,감소,16.48
옥수,왕십리,202307,감소,14.35
옥수,왕십리,202308,감소,13.04
옥수,왕십리,202309,감소,13.34
옥수,왕십리,202310,감소,11.75
옥수,왕십리,202311,감소,10.79
옥수,왕십리,202312,감소,11.31
옥수,왕십리,202401,감소,10.45
옥수,왕십리,202402,감소,11.16
옥수,왕십리,202403,감소,10.97
옥수,왕십리,202404,감소,8.19
옥수,왕십리,202405,감소,8.59
옥수,왕십리,202406,감소,8.41
옥수,왕십리,202407,감소,9.88
자양,왕십리,202402,감소,1.88
자양,왕십리,202403,증가,1.25
자양,왕십리,202404,증가,1.85
자양,왕십리,202405,감소,0.46
자양,왕십리,202406,감소,2.55
자양,왕십리,202407,감소,10.17
장한평자동차,왕십리,202306,감소,26.37
장한평자동차,왕십리,202307,감소,26.64
장한평자동차,왕십리,202308,감소,28.26
장한평자동차,왕십리,202309,감소,27.93
장한평자동차,왕십리,202310,감소,28.11
장한평자동차,왕십리,202311,감소,28.15
장한평자동차,왕십리,202312,감소,28.19
장한평자동차,왕십리,202401,감소,27.41
장한평자동차,왕십리,202402,감소,26.13
장한평자동차,왕십리,202403,감소,26.69
장한평자동차,왕십리,202404,감소,28.82
장한평자동차,왕십리,202405,감소,30.69
장한평자동차,왕십리,202406,감소,33.93
장한평자동차,왕십리,202407,감소,37.71
풍산지구,왕십리,202306,감소,1.42
풍산지구,왕십리,202307,감소,3.87
풍산지구,왕십리,202308,감소,2.7
풍산지구,왕십리,202309,감소,2.22
풍산지구,왕십리,202310,감소,3.91
풍산지구,왕십리,202311,감소,5.21
풍산지구,왕십리,202312,감소,4.82
풍산지구,왕십리,202401,감소,2.68
풍산지구,왕십리,202402,감소,1.77
풍산지구,왕십리,202403,감소,4.16
풍산지구,왕십리,202404,감소,3.93
풍산지구,왕십리,202405,감소,3.33
풍산지구,왕십리,202406,감소,3.04
풍산지구,왕십리,202407,감소,5.38
한양대,왕십리,202308,증가,8.21
한양대,왕십리,202309,증가,0.74
한양대,왕십리,202310,증가,2.55
한양대,왕십리,202311,증가,4.7
한양대,왕십리,202312,증가,10.4
한양대,왕십리,202401,증가,13.53
한양대,왕십리,202402,증가,10.26
한양대,왕십리,202403,증가,7.45
한양대,왕십리,202404,증가,12.69
한양대,왕십리,202405,증가,16.48
한양대,왕십리,202406,증가,20.94
한양대,왕십리,202407,증가,21.96
행당,왕십리,202306,감소,1.78
행당,왕십리,202307,감소,2.44
행당,왕십리,202308,감소,2.55
행당,왕십리,202309,감소,3.25
행당,왕십리,202310,감소,2.44
행당,왕십리,202311,감소,2.08
행당,왕십리,202312,감소,0.27
행당,왕십리,202401,감소,0.22
행당,왕십리,202402,감소,0.8
행당,왕십리,202403,감소,1.72
행당,왕십리,202404,감소,3.62
행당,왕십리,202405,감소,4.69
행당,왕십리,202406,감소,5.86
행당,왕십리,202407,감소,7.39
화양시장,왕십리,202306,증가,9.91
화양시장,왕십리,202307,증가,16.31
화양시장,왕십리,202308,증가,15.19
화양시장,왕십리,202309,증가,17.43
